UserId,Data
U1,police squads whose only job was to go around
U1,peeking through windowsclearly an assignment for
U1,only the finest law enforcement officers. And if an
U1,"interracial couple got caught, God help them. The"
U1,"police would kick down the door, drag the people"
U1,"out, beat them, arrest them. At least thats what they"
U1,did to the black person. With the white person it was
U1,"more like, Look, Ill just say you were drunk, but"
U1,"dont do it again, eh Cheers. Thats how it was with"
U1,a white man and a black woman. If a black man was
U1,"caught having sex with a white woman, hed be lucky"
U1,if he wasnt charged with rape.
U1,If you ask my mother whether she ever
U1,considered the ramifications of having a mixed child
U1,"under apartheid, she will say no. She wanted to do"
U1,"something, figured out a way to do it, and then she"
U1,did it. She had a level of fearlessness that you have to
U1,possess to take on something like she did. If you stop
U1,"to consider the ramifications, youll never do"
U1,"anything. Still, it was a crazy, reckless thing to do. A"
U1,million things had to go right for us to slip through
U1,the cracks the way we did for as long as we did.
U1,
U1,"Under apartheid, if you were a black man you"
U1,worked on a farm or in a factory or in a mine. If you
U1,"were a black woman, you worked in a factory or as a"
U1,maid. Those were pretty much your only options. My
U1,mother didnt want to work in a factory. She was a
U1,horrible cook and never would have stood for some
U1,"white lady telling her what to do all day. So, true to"
U1,"her nature, she found an option that was not among"
U1,the ones presented to her: She took a secretarial
U1,"course, a typing class. At the time, a black woman"
U1,learning how to type was like a blind person learning
U1,"how to drive. Its an admirable effort, but youre"
U1,unlikely to ever be called upon to execute the task.
U1,"By law, white-collar jobs and skilled-labor jobs were"
U1,reserved for whites. Black people didnt work in
U1,"offices. My mom, however, was a rebel, and,"
U1,"fortunately for her, her rebellion came along at the"
U1,right moment.
U1,"In the early 1980s, the South African"
U1,government began making minor reforms in an
U1,attempt to quell international protest over the
U1,atrocities and human rights abuses of apartheid.
U1,Among those reforms was the token hiring of black
U1,workers in low-level white-collar jobs. Like typists.
U1,Through an employment agency she got a job as a
U1,"secretary at ICI, a multinational pharmaceutical"
U1,"company in Braamfontein, a suburb of"
U1,Johannesburg.
U1,"When my mom started working, she still lived"
U1,"with my grandmother in Soweto, the township where"
U1,the government had relocated my family decades
U1,"before. But my mother was unhappy at home, and"
U1,when she was twenty-two she ran away to live in
U1,downtown Johannesburg. There was only one
U1,problem: It was illegal for black people to live there.
U1,The ultimate goal of apartheid was to make
U1,"South Africa a white country, with every black"
U1,person stripped of his or her citizenship and
U1,"relocated to live in the homelands, the Bantustans,"
U1,semi-sovereign black territories that were in reality
U1,puppet states of the government in Pretoria. But this
U1,so-called white country could not function without
U1,"black labor to produce its wealth, which meant black"
U1,people had to be allowed to live near white areas in
U1,"the townships, government-planned ghettos built to"
U1,"house black workers, like Soweto. The township was"
U1,"where you lived, but your status as a laborer was the"
U1,only thing that permitted you to stay there. If your
U1,"papers were revoked for any reason, you could be"
U1,deported back to the homelands.
U1,"To leave the township for work in the city, or for"
U1,"any other reason, you had to carry a pass with your"
U1,ID number otherwise you could be arrested. There
U1,"was also a curfew: After a certain hour, blacks had to"
U1,be back home in the township or risk arrest. My
U1,mother didnt care. She was determined to never go
U1,"home again. So she stayed in town, hiding and"
U1,sleeping in public restrooms until she learned the
U1,rules of navigating the city from the other black
U1,women who had contrived to live there: prostitutes.
U1,Many of the prostitutes in town were Xhosa.
U1,They spoke my mothers language and showed her
U1,how to survive. They taught her how to dress up in a
U1,pair of maids overalls to move around the city
U1,without being questioned. They also introduced her
U1,to white men who were willing to rent out flats in
U1,"town. A lot of these men were foreigners, Germans"
U1,and Portuguese who didnt care about the law and
U1,were happy to sign a lease giving a prostitute a place
U1,to live and work in exchange for a steady piece on the
U1,side. My mom wasnt interested in any such
U1,"arrangement, but thanks to her job she did have"
U1,money to pay rent. She met a German fellow through
U1,"one of her prostitute friends, and he agreed to let her"
U1,a flat in his name. She moved in and bought a bunch
U1,of maids overalls to wear. She was caught and
U1,"arrested many times, for not having her ID on the"
U1,"way home from work, for being in a white area after"
U1,hours. The penalty for violating the pass laws was
U1,"thirty days in jail or a fine of fifty rand, nearly half"
U1,her monthly salary. She would scrape together the
U1,"money, pay the fine, and go right back about her"
U1,business.
U1,
U1,My moms secret flat was in a neighborhood called
U1,Hillbrow. She lived in number 203. Down the
U1,"corridor was a tall, brown-haired, brown-eyed"
U1,Swiss/German expat named Robert. He lived in 206.
U1,"As a former trading colony, South Africa has always"
U1,had a large expatriate community. People find their
U1,way here. Tons of Germans. Lots of Dutch. Hillbrow
U1,at the time was the Greenwich Village of South
U1,"Africa. It was a thriving scene, cosmopolitan and"
U1,liberal. There were galleries and underground
U1,theaters where artists and performers dared to speak
U1,up and criticize the government in front of
U1,integrated crowds. There were restaurants and
U1,"nightclubs, a lot of them foreign-owned, that served"
U1,"a mixed clientele, black people who hated the status"
U1,quo and white people who simply thought it
U1,ridiculous. These people would have secret get-
U1,"togethers, too, usually in someones flat or in empty"
U1,basements that had been converted into clubs.
U1,"Integration by its nature was a political act, but the"
U1,get-togethers themselves werent political at all.
U1,"People would meet up and hang out, have parties."
U1,My mom threw herself into that scene. She was
U1,"always out at some club, some party, dancing,"
U1,meeting people. She was a regular at the Hillbrow
U1,"Tower, one of the tallest buildings in Africa at that"
U1,time. It had a nightclub with a rotating dance floor
U1,on the top floor. It was an exhilarating time but still
U1,dangerous. Sometimes the restaurants and clubs
U1,"would get shut down, sometimes not. Sometimes the"
U1,"performers and patrons would get arrested,"
U1,sometimes not. It was a roll of the dice. My mother
U1,"never knew whom to trust, who might turn her in to"
U1,the police. Neighbors would report on one another.
U1,The girlfriends of the white men in my moms block
U1,of flats had every reason to report a black womana
U1,"prostitute, no doubtliving among them. And you"
U1,must remember that black people worked for the
U1,government as well. As far as her white neighbors
U1,"knew, my mom could have been a spy posing as a"
U1,"prostitute posing as a maid, sent into Hillbrow to"
U1,inform on whites who were breaking the law. Thats
U1,how a police state workseveryone thinks everyone
U1,else is the police.
U1,"Living alone in the city, not being trusted and"
U1,"not being able to trust, my mother started spending"
U1,more and more time in the company of someone
U1,with whom she felt safe: the tall Swiss man down the
U1,corridor in 206. He was forty-six. She was twenty-
U1,four. He was quiet and reserved she was wild and
U1,free. She would stop by his flat to chat theyd go to
U1,"underground get-togethers, go dancing at the"
U1,nightclub with the rotating dance floor. Something
U1,clicked.
U1,I know that there was a genuine bond and a love
U1,between my parents. I saw it. But how romantic their
U1,"relationship was, to what extent they were just"
U1,"friends, I cant say. These are things a child doesnt"
U1,ask. All I do know is that one day she made her
U1,proposal.
U1,"I want to have a kid, she told him."
U1,"I dont want kids, he said."
U1,I didnt ask you to have a kid. I asked you to
U1,help me to have my kid. I just want the sperm from
U1,you.
U1,"Im Catholic, he said. We dont do such"
U1,things.
U1,"You do know, she replied, that I could sleep"
U1,with you and go away and you would never know if
U1,you had a child or not. But I dont want that. Honor
U1,me with your yes so that I can live peacefully. I want
U1,"a child of my own, and I want it from you. You will"
U1,"be able to see it as much as you like, but you will"
U1,have no obligations. You dont have to talk to it. You
